Local time,Open,High,Low,Close,Volume
11.08.2024 23:00:00.000 GMT+0200,1.09142,1.09393,1.09100,1.09312,152785.1599
12.08.2024 23:00:00.000 GMT+0200,1.09303,1.09996,1.09137,1.09916,176952.7801
13.08.2024 23:00:00.000 GMT+0200,1.09916,1.10473,1.09754,1.10125,233301.37839999996
14.08.2024 23:00:00.000 GMT+0200,1.10124,1.10154,1.09495,1.09724,181611.88809999998
15.08.2024 23:00:00.000 GMT+0200,1.09713,1.10296,1.09703,1.10211,147279.7994
16.08.2024 23:00:00.000 GMT+0200,1.10211,1.10211,1.10211,1.10211,0
17.08.2024 23:00:00.000 GMT+0200,1.10211,1.10211,1.10211,1.10211,0
18.08.2024 23:00:00.000 GMT+0200,1.10265,1.10863,1.10227,1.10848,204334.8986
19.08.2024 23:00:00.000 GMT+0200,1.10843,1.11304,1.10719,1.11294,285070.32979999995
20.08.2024 23:00:00.000 GMT+0200,1.11290,1.11740,1.10992,1.11493,179384.2284
21.08.2024 23:00:00.000 GMT+0200,1.11491,1.11646,1.10980,1.11118,133330.9598
22.08.2024 23:00:00.000 GMT+0200,1.11110,1.12008,1.11055,1.11910,139906.2589
23.08.2024 23:00:00.000 GMT+0200,1.11910,1.11910,1.11910,1.11910,0
24.08.2024 23:00:00.000 GMT+0200,1.11910,1.11910,1.11910,1.11910,0
25.08.2024 23:00:00.000 GMT+0200,1.11854,1.12015,1.11500,1.11609,187663.022
26.08.2024 23:00:00.000 GMT+0200,1.11605,1.11905,1.11501,1.11836,170810.03000000003
27.08.2024 23:00:00.000 GMT+0200,1.11834,1.11852,1.11050,1.11194,189354.21890000004
28.08.2024 23:00:00.000 GMT+0200,1.11193,1.11399,1.10556,1.10771,240972.3312
29.08.2024 23:00:00.000 GMT+0200,1.10766,1.10950,1.10438,1.10456,271538.3495999999
30.08.2024 23:00:00.000 GMT+0200,1.10456,1.10456,1.10456,1.10456,0
31.08.2024 23:00:00.000 GMT+0200,1.10456,1.10456,1.10456,1.10456,0
01.09.2024 23:00:00.000 GMT+0200,1.10462,1.10773,1.10419,1.10690,139024.94000000003
02.09.2024 23:00:00.000 GMT+0200,1.10690,1.10727,1.10263,1.10431,249167.10559999998
03.09.2024 23:00:00.000 GMT+0200,1.10430,1.10951,1.10363,1.10818,214981.5503
04.09.2024 23:00:00.000 GMT+0200,1.10817,1.11197,1.10746,1.11102,236915.3395
05.09.2024 23:00:00.000 GMT+0200,1.11100,1.11556,1.10656,1.10825,358901.5267
06.09.2024 23:00:00.000 GMT+0200,1.10825,1.10825,1.10825,1.10825,0
07.09.2024 23:00:00.000 GMT+0200,1.10825,1.10825,1.10825,1.10825,0
08.09.2024 23:00:00.000 GMT+0200,1.10781,1.10910,1.10335,1.10342,217506.20979999998
09.09.2024 23:00:00.000 GMT+0200,1.10334,1.10496,1.10151,1.10193,187411.29929999996
10.09.2024 23:00:00.000 GMT+0200,1.10189,1.10549,1.10019,1.10117,283547.6375
11.09.2024 23:00:00.000 GMT+0200,1.10111,1.10750,1.10055,1.10741,261309.6794
12.09.2024 23:00:00.000 GMT+0200,1.10739,1.11017,1.10703,1.10732,232826.18099999995
13.09.2024 23:00:00.000 GMT+0200,1.10732,1.10732,1.10732,1.10732,0
14.09.2024 23:00:00.000 GMT+0200,1.10732,1.10732,1.10732,1.10732,0
15.09.2024 23:00:00.000 GMT+0200,1.10757,1.11374,1.10743,1.11325,198704.59029999998
16.09.2024 23:00:00.000 GMT+0200,1.11320,1.11461,1.11109,1.11134,266594.3772
17.09.2024 23:00:00.000 GMT+0200,1.11128,1.11891,1.10966,1.11184,325889.5613
18.09.2024 23:00:00.000 GMT+0200,1.11184,1.11787,1.10683,1.11611,395787.86929999996
19.09.2024 23:00:00.000 GMT+0200,1.11611,1.11818,1.11360,1.11626,295326.0309
20.09.2024 23:00:00.000 GMT+0200,1.11626,1.11626,1.11626,1.11626,0
21.09.2024 23:00:00.000 GMT+0200,1.11626,1.11626,1.11626,1.11626,0
22.09.2024 23:00:00.000 GMT+0200,1.11580,1.11672,1.10831,1.11109,268545.9589
23.09.2024 23:00:00.000 GMT+0200,1.11107,1.11809,1.11033,1.11794,259713.60960000003
24.09.2024 23:00:00.000 GMT+0200,1.11791,1.12140,1.11215,1.11325,237079.09870000003
25.09.2024 23:00:00.000 GMT+0200,1.11322,1.11893,1.11257,1.11764,237149.53930000003
26.09.2024 23:00:00.000 GMT+0200,1.11763,1.12030,1.11248,1.11619,343292.8421
27.09.2024 23:00:00.000 GMT+0200,1.11619,1.11619,1.11619,1.11619,0
28.09.2024 23:00:00.000 GMT+0200,1.11619,1.11619,1.11619,1.11619,0
29.09.2024 23:00:00.000 GMT+0200,1.11582,1.12089,1.11136,1.11345,294813.0776
30.09.2024 23:00:00.000 GMT+0200,1.11344,1.11439,1.10458,1.10675,283940.6601000001
01.10.2024 23:00:00.000 GMT+0200,1.10668,1.10828,1.10325,1.10440,258039.1099999999
02.10.2024 23:00:00.000 GMT+0200,1.10440,1.10490,1.10082,1.10293,327826.3399000005
03.10.2024 23:00:00.000 GMT+0200,1.10292,1.10395,1.09512,1.09739,280396.9902000008
04.10.2024 23:00:00.000 GMT+0200,1.09739,1.09739,1.09739,1.09739,0
05.10.2024 23:00:00.000 GMT+0200,1.09739,1.09739,1.09739,1.09739,0
06.10.2024 23:00:00.000 GMT+0200,1.09620,1.09868,1.09542,1.09731,271191.98999999993
07.10.2024 23:00:00.000 GMT+0200,1.09723,1.09971,1.09608,1.09798,230656.64999999982
08.10.2024 23:00:00.000 GMT+0200,1.09782,1.09809,1.09362,1.09376,175445.52999999982
09.10.2024 23:00:00.000 GMT+0200,1.09368,1.09548,1.09000,1.09286,275241.55000000005
10.10.2024 23:00:00.000 GMT+0200,1.09299,1.09537,1.09116,1.09353,183585.96000000005
11.10.2024 23:00:00.000 GMT+0200,1.09353,1.09353,1.09353,1.09353,0
12.10.2024 23:00:00.000 GMT+0200,1.09353,1.09353,1.09353,1.09353,0
13.10.2024 23:00:00.000 GMT+0200,1.09310,1.09366,1.08881,1.09082,175768.3199999999
14.10.2024 23:00:00.000 GMT+0200,1.09078,1.09167,1.08819,1.08900,170179.63999999975
15.10.2024 23:00:00.000 GMT+0200,1.08883,1.09014,1.08532,1.08618,180166.70000000022
16.10.2024 23:00:00.000 GMT+0200,1.08611,1.08737,1.08110,1.08307,261200.19000000035
17.10.2024 23:00:00.000 GMT+0200,1.08308,1.08694,1.08252,1.08655,205213.18000000002
18.10.2024 23:00:00.000 GMT+0200,1.08655,1.08655,1.08655,1.08655,0
19.10.2024 23:00:00.000 GMT+0200,1.08655,1.08655,1.08655,1.08655,0
20.10.2024 23:00:00.000 GMT+0200,1.08605,1.08717,1.08111,1.08149,184370.36999999962
21.10.2024 23:00:00.000 GMT+0200,1.08149,1.08380,1.07998,1.07999,6049.700247111173
