Local time,Open,High,Low,Close,Volume
10.08.2016 23:00:00.000 GMT+0200,1.11757,1.11914,1.11354,1.11372,782003.0211999998
11.08.2016 23:00:00.000 GMT+0200,1.11372,1.12213,1.11313,1.11621,769045.119
14.08.2016 23:00:00.000 GMT+0200,1.11670,1.12034,1.11538,1.11832,764520.9858999999
15.08.2016 23:00:00.000 GMT+0200,1.11825,1.13223,1.11774,1.12780,879843.1266
16.08.2016 23:00:00.000 GMT+0200,1.12776,1.13159,1.12407,1.12883,793861.2815
17.08.2016 23:00:00.000 GMT+0200,1.12883,1.13663,1.12853,1.13529,831054.3904000003
18.08.2016 23:00:00.000 GMT+0200,1.13528,1.13596,1.13042,1.13216,778257.0695
21.08.2016 23:00:00.000 GMT+0200,1.13088,1.13306,1.12710,1.13200,1056731.5417
22.08.2016 23:00:00.000 GMT+0200,1.13200,1.13553,1.13032,1.13052,937632.1559
23.08.2016 23:00:00.000 GMT+0200,1.13052,1.13115,1.12452,1.12636,912469.0766999999
24.08.2016 23:00:00.000 GMT+0200,1.12633,1.12974,1.12592,1.12840,611414.5443
25.08.2016 23:00:00.000 GMT+0200,1.12794,1.13408,1.11804,1.11951,740307.9969000001
28.08.2016 23:00:00.000 GMT+0200,1.11752,1.12077,1.11580,1.11885,807142.4647000001
29.08.2016 23:00:00.000 GMT+0200,1.11885,1.11923,1.11321,1.11430,998822.3602
30.08.2016 23:00:00.000 GMT+0200,1.11427,1.11654,1.11232,1.11574,1087408.2055
31.08.2016 23:00:00.000 GMT+0200,1.11573,1.12051,1.11276,1.11965,1151142.4755000002
01.09.2016 23:00:00.000 GMT+0200,1.11962,1.12521,1.11503,1.11539,1117497.8405
04.09.2016 23:00:00.000 GMT+0200,1.11559,1.11824,1.11395,1.11468,782413.9828000001
05.09.2016 23:00:00.000 GMT+0200,1.11467,1.12631,1.11409,1.12550,1132426.3006000002
06.09.2016 23:00:00.000 GMT+0200,1.12550,1.12714,1.12290,1.12392,1074537.5353
07.09.2016 23:00:00.000 GMT+0200,1.12389,1.13269,1.12345,1.12596,1226531.5250999997
08.09.2016 23:00:00.000 GMT+0200,1.12597,1.12850,1.11985,1.12318,1192489.9378
11.09.2016 23:00:00.000 GMT+0200,1.12343,1.12684,1.12103,1.12348,1203302.0434
12.09.2016 23:00:00.000 GMT+0200,1.12347,1.12602,1.12039,1.12184,1165638.7626999996
13.09.2016 23:00:00.000 GMT+0200,1.12184,1.12740,1.12100,1.12487,1116643.9840999998
